Date,Post ID,Network,Post Type,Content Type,Profile,Sent by,Link,Post,Linked Content,Impressions,Organic Impressions,Potential Reach,Engagement Rate (per Impression),Engagements,Reactions,Likes,Comments,Shares,Click-Through Rate,Post Link Clicks,Other Post Clicks,Post Clicks (All),Post Media Clicks,Post Hashtag Clicks,Post Detail Expand Clicks,Profile Clicks,Other Engagements,App Engagements,App Install Attempts,App Opens,Follows from Post,Unfollows from Post,bit.ly Link Clicks,Video Views,Media Views,Tags
6/2/2018 1:01 pm,1002882782874480641,Twitter,Tweet,Link,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1002882782874480641,#TopRead No 3: The Mali-born migrant arrived in France last year without immigration papers and will now be made a French citizen following the heroic rescue. https://t.co/ggGp0c8pnH,https://bit.ly/2JhH6n8,"5,313","5,313","215,347",0.98%,52,14,14,0.0,11,0.32%,17.0,10,27,,0.0,7,3.0,0,0.0,0.0,0.0,0.0,0.0,,,,
6/2/2018 1:00 pm,1002882717749596160,Twitter,Tweet,Link,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1002882717749596160,"Our TopReads for the weekend. Enjoy😉 

#TopRead No 1: Stop believing these 4 common misconceptions about success. https://t.co/VY90ONm8Iy

#TopRead No 2: Ten films to watch in June. https://t.co/yv48aufxrD","https://bit.ly/2GWmf3s, https://bbc.in/2stMvwW","4,450","4,450","215,353",0.88%,39,6,6,0.0,10,0.29%,13.0,10,23,,2.0,8,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,
6/2/2018 10:22 am,1002842836117676032,Twitter,Tweet,Link,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1002842836117676032,#TopRead No 3: The Mali-born migrant arrived in France last year without immigration papers and will now be made a French citizen following the heroic rescue. https://t.co/ggGp0c8pnH,https://bit.ly/2JhH6n8,,,"213,624",,,,,,,,,,,,,,,,,,,,,,,,
6/2/2018 10:21 am,1002842693666508800,Twitter,Tweet,Link,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1002842693666508800,"Here is our TopReads for the weekend. Enjoy🤗

#TopRead No 1: Stop believing these 4 common misconceptions about success. https://t.co/VY90ONm8Iy.

#TopRead No 2: Ten films to watch in June. https://t.co/yv48aufxrD","https://bit.ly/2GWmf3s, https://bbc.in/2stMvwW",,,"213,328",,,,,,,,,,,,,,,,,,,,,,,,
6/1/2018 12:53 pm,1002518457563435014,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1002518457563435014,Happy New Month! https://t.co/eyQTSKTXRn,,"5,655","5,655","222,712",1.56%,88,27,27,0.0,24,,,37,37,28,,7,2.0,0,0.0,0.0,0.0,0.0,1.0,,,28,
6/1/2018 10:52 am,1002487927346253825,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1002487927346253825,"Open a Max Yield savings account and earn bonus interest on your savings. For more information, visit https://t.co/CH4Am9aAAV, call 01 422 2222 or email CustomerCareNigeria@stanbicibtc.com https://t.co/ReBCSWp3tG",http://stanbicibtc.com/maxyield,"4,687","4,687","215,794",1.69%,79,12,12,2.0,20,0.19%,9.0,36,45,13,,18,5.0,0,0.0,0.0,0.0,0.0,0.0,,,13,
5/31/2018 10:14 am,1002116058143248384,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1002116058143248384,"Open a Max Yield savings account and earn bonus interest on your savings. For more information, visit https://t.co/CH4Am9aAAV, call 01 270 9676 or email CustomerCarenigeria@stanbicibtc.com https://t.co/m0lfP7gd18",http://stanbicibtc.com/maxyield,,,"220,727",,,,,,,,,,,,,,,,,,,,,,,,
5/30/2018 2:58 pm,1001825190874148864,Twitter,Tweet,Text,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1001825190874148864,How often do you take up a travel insurance policy?  #WealthWednesday,,"3,902","3,902","226,846",6.92%,270,12,12,4.0,27,,,14,14,,1.0,10,3.0,213,0.0,0.0,0.0,0.0,0.0,,,,
5/29/2018 9:21 am,1001377990150934528,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1001377990150934528,Happy #Democracyday Nigeria. https://t.co/vEYNyrQk1A,,"3,850","3,850","225,584",5.56%,214,46,46,2.0,46,0.08%,3.0,116,119,96,1.0,17,2.0,0,0.0,0.0,0.0,0.0,0.0,,,96,
5/29/2018 8:00 am,1001357536442929152,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1001357536442929152,"As we mark this day together, here’s to the celebration of a continuing chapter of the place we call home. Happy Democracy Day Nigeria. #DemocracyDay https://t.co/h2mytqcZ1J",,,,"217,209",,,,,,,,,,,,,,,,,,,,,,,,
5/28/2018 3:55 pm,1001114840432304128,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1001114840432304128,"Introducing the newest member of our team and your 24/7 digital assistant – SAMI. To talk to SAMI, click here - https://t.co/BlAE3q9rgT https://t.co/EBibzJlCUN",http://m.me/stanbicibtc.chatbot,"2,131","2,131","233,757",5.49%,117,20,20,5.0,20,0.52%,11.0,61,72,42,,18,1.0,0,0.0,0.0,0.0,0.0,0.0,,,42,
5/28/2018 7:30 am,1000987541162643456,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1000987541162643456,"Good morning. 
In the words of Joel Brown; ‘When it comes to your dreams, every risk is worth it.’ 
#MotivationMonday https://t.co/38VDy3KhQe",,"2,034","2,034","226,020",4.03%,82,22,22,0.0,20,0.05%,1.0,39,40,22,1.0,11,5.0,0,0.0,0.0,0.0,0.0,0.0,,,22,
5/27/2018 4:30 pm,1000761072113061888,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1000761072113061888,"Let’s build your plans to reality. Talk to us today on how we can make progress real for you.

Call 0700 2255 782 6242 for more details. https://t.co/vyd6iTFUFJ",,"2,542","2,542","230,429",3.42%,87,19,19,0.0,26,0.08%,2.0,40,42,34,,4,2.0,0,0.0,0.0,0.0,0.0,0.0,,,34,
5/27/2018 8:30 am,1000640250316840961,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1000640250316840961,"Wondering what to get your child this Children’s Day? This year think about their future, why not #SET them up and smile. 

To begin, call 01 280 1266 or email sitlagency@stanbicibtc.com. #StanbicIBTC #ChildrenDay https://t.co/ovKFmfoc67",,"2,050","2,050","220,241",4.1%,84,23,23,0.0,25,0.05%,1.0,35,36,22,2.0,10,1.0,0,0.0,0.0,0.0,0.0,0.0,,,22,
5/27/2018 8:00 am,1000632729032151040,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1000632729032151040,We wrote you a special little poem just because... Happy #ChildrensDay https://t.co/Its0fpqd7W,,"3,753","3,753","228,601",3.49%,131,31,31,1.0,34,,,65,65,52,1.0,9,3.0,0,0.0,0.0,0.0,0.0,0.0,,,52,
5/26/2018 2:30 pm,1000368477293699072,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1000368477293699072,"Let us help you #SET up their future for success. 
You can do the numbers with our calculator, click https://t.co/lnyFnKkQgo and find out just how much your child will need for a sound education.

Contact us on 01 280 1266 or email sitlagency@stanbicibtc.com to know more. https://t.co/lQz4n3SfKJ",http://bit.ly/2IwB3az,"2,300","2,300","218,214",3.39%,78,18,18,0.0,26,0.3%,7.0,27,34,14,0.0,11,2.0,0,0.0,0.0,0.0,0.0,0.0,,,14,
5/26/2018 10:00 am,1000300548158050305,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1000300548158050305,"With our #will service, we can help you provide for your loved ones even when you are no longer here. 

Please call 01 280 1266 or email sitlagency@stanbicibtc.com to begin https://t.co/zbfK3QF0gc",,"1,954","1,954","215,909",3.63%,71,19,19,1.0,21,0.05%,1.0,29,30,17,0.0,9,3.0,0,0.0,0.0,0.0,0.0,0.0,,,17,
5/26/2018 9:51 am,1000298459898040321,Twitter,Tweet,Text,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1000298459898040321,Morning everyone. #TopReads here.,,"1,546","1,546","213,400",1.23%,19,8,8,1.0,5,,,5,5,,0.0,2,3.0,0,0.0,0.0,0.0,0.0,0.0,,,,
5/25/2018 5:05 pm,1000045269629665280,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1000045269629665280,"No matter our nation, language ,culture or creed, what makes us unique is that we are Africans at our core. And for this reason, we are one. Happy #AfricaDay https://t.co/7ovrM2DhZ2",,"2,612","2,612","222,828",3.29%,86,23,23,0.0,29,0.04%,1.0,33,34,19,1.0,7,6.0,0,0.0,0.0,0.0,0.0,0.0,,,19,
5/25/2018 4:51 pm,1000041766194765824,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1000041766194765824,"No matter our nation, language ,culture or creed, what makes us unique is that we are Africans at our core. And for this reason, we are one. Happy #AfricanDay https://t.co/r8KgSDYdn3",,,,"214,203",,,,,,,,,,,,,,,,,,,,,,,,
5/25/2018 2:30 pm,1000006090375991296,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/1000006090375991296,"#PersonalFinanceTip: Know what your ledger balance means.

Your ledger balance is the amount of money that is in your account at the beginning of the day. 
#BankingTerms #BankLingua https://t.co/QuwenpXDHU",,"2,418","2,418","220,600",2.4%,58,15,15,1.0,19,,,23,23,12,1.0,9,1.0,0,0.0,0.0,0.0,0.0,0.0,,,12,
5/25/2018 8:30 am,999915490129539075,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/999915490129539075,"As this year’s Children’s Day comes closer, remember that  “Education is the most powerful weapon which you can use to change the world.” - Nelson Mandela

#SET #StanbicIBTC https://t.co/tCJ2hzfWWE",,"2,903","2,903","220,621",2.1%,61,18,18,1.0,23,,,19,19,10,0.0,7,2.0,0,0.0,0.0,0.0,0.0,0.0,,,10,
5/24/2018 2:30 pm,999643781610835968,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/999643781610835968,"Curious about how to get a sizeable nest egg?
We can help with that. Email assetmanagement@stanbicibtc.com , or call 01 280 5595 to get started.
#StanbicIBTC #Invest #Money https://t.co/GOeRoJhMkn",,"3,851","3,851","215,630",1.45%,56,9,9,0.0,15,0.05%,2.0,30,32,21,2.0,7,0.0,0,0.0,0.0,0.0,0.0,0.0,,,21,
5/24/2018 8:30 am,999553145859641344,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/999553145859641344,"Are you thinking of how to lay a solid foundation for your child’s future? Then the Stanbic IBTC Educational Trust (#SET) is the answer. 

For more information, please call 01 280 1266 or email sitlagency@stanbicibtc.com https://t.co/2UrAXD8lix",,"4,246","4,246","219,172",1.95%,83,27,27,1.0,25,0.02%,1.0,29,30,16,0.0,10,3.0,0,0.0,0.0,0.0,0.0,0.0,,,16,
5/23/2018 3:27 pm,999295786960736256,Twitter,Tweet,Text,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/999295786960736256,"On May 17, the world celebrated World Hypertension Day. Today, as we focus on health, we thought to spend it educating us a little so we can live better. Health is Wealth, right? #WealthWednesday",,"3,089","3,089","224,944",2.65%,82,17,17,1.0,31,,,33,33,,1.0,25,7.0,0,0.0,0.0,0.0,0.0,0.0,,,,
5/23/2018 2:30 pm,999281325067636738,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/999281325067636738,"How can you best prepare for a new school term? By planning in advance with a helping Stanbic IBTC Education Trust  (#SET) for your child! 

Let’s get you started here, call 01 280 1266 or email sitlagency@stanbicibtc.com https://t.co/TMb2UwoANK",,"2,484","2,484","224,018",2.62%,65,13,13,0.0,27,0.04%,1.0,24,25,17,0.0,5,2.0,0,0.0,0.0,0.0,0.0,0.0,,,17,
5/23/2018 8:30 am,999190717204492288,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/999190717204492288,"Got any pension questions? 

Please call 01 271 6000 or email pensionsolution@stanbicibtc.com, our gurus are ready to answer them. https://t.co/m5tUGvyuzL",,"2,432","2,432","220,446",2.55%,62,11,11,0.0,24,,,26,26,10,,14,2.0,1,0.0,0.0,0.0,1.0,0.0,,,10,
5/22/2018 2:30 pm,998918961612935168,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/998918961612935168,"#SET for no more worries. 

Our education trust eases the headache of school fees - both current and future. How? We can pay directly to the school on your child’s behalf.

Call 01 280 1266 or email sitlagency@stanbicibtc.com, let’s tell you how. https://t.co/VrMG9vFw8I",,"3,904","3,904","230,481",2.59%,101,22,22,4.0,31,,,44,44,23,0.0,18,3.0,0,0.0,0.0,0.0,0.0,0.0,,,23,
5/21/2018 2:30 pm,998556541811912704,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/998556541811912704,"Grow their future: We can help your child’s #SET grow over time by investing the funds. This helps you do more for your child’s education and future. 

Please call 01 280 1266 or email sitlagency@stanbicibtc.com to speak to one of our experts. https://t.co/7Cs8nA6C1f",,"3,237","3,237","221,572",2.93%,95,30,30,1.0,34,,,30,30,7,0.0,17,6.0,0,0.0,0.0,0.0,0.0,0.0,,,7,
5/21/2018 7:30 am,998450826703196160,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/998450826703196160,"Don’t stop when you are tired. Stop when you are done.

We are here to make progress real and to keep you moving forward. #MotivationMonday https://t.co/1bEXWKjIKM",,"3,050","3,050","222,197",3.67%,112,32,32,0.0,30,0.07%,2.0,48,50,24,0.0,21,3.0,0,0.0,0.0,0.0,0.0,0.0,,,24,
5/20/2018 2:30 pm,998194159122075650,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/998194159122075650,"Do you imagine your child’s future, with success and fulfilment? 

With the #SET account, we can make your imaginations a reality by helping you give them a sound education!  

To know more, please call 01 280 1266 or email sitlagency@stanbicibtc.com. https://t.co/rilMevZruT",,"4,313","4,313","226,456",2.18%,94,28,28,1.0,34,0.02%,1.0,30,31,14,3.0,7,6.0,0,0.0,0.0,0.0,0.0,0.0,,,14,
5/19/2018 2:30 pm,997831784460058624,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/997831784460058624,"SITL’s Educational Trust is designed to help you achieve your desire of a top-notch  education for your child.
We want the best for your child. #SET

For more, please call 01 280 1266 or email sitlagency@stanbicibtc.com https://t.co/PT4yfLH3jv",,"3,758","3,758","223,657",2.13%,80,30,30,1.0,32,0.03%,1.0,16,17,10,0.0,6,0.0,0,0.0,0.0,0.0,0.0,0.0,,,10,
5/19/2018 9:00 am,997748801245982720,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/997748801245982720,"Our #Insurance brokerage team can help you protect your valuables with the best deals. 
To know more call 01 277 0394 or email insurancesolution@stanbicibtc.com https://t.co/9T4fKGJ7La",,"4,572","4,572","215,657",1.77%,81,27,27,0.0,26,0.02%,1.0,27,28,15,0.0,10,2.0,0,0.0,0.0,0.0,0.0,0.0,,,15,
5/19/2018 8:38 am,997743240710426624,Twitter,Tweet,Text,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/997743240710426624,"A lovely morning to you all. 
It's time for our #TopReads of the week.",,"1,846","1,846","213,350",1.68%,31,8,8,1.0,10,,,12,12,,1.0,3,8.0,0,0.0,0.0,0.0,0.0,0.0,,,,
5/18/2018 6:00 pm,997522434151649281,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/997522434151649281,Applications for the 2018 Blue Intern program are now closed. Thank you and all the best to our applicants. https://t.co/TRIifpG5Zb,,"2,400","2,400","216,421",2.71%,65,15,15,0.0,18,0.04%,1.0,31,32,21,,7,3.0,0,0.0,0.0,0.0,0.0,0.0,,,21,
5/18/2018 5:30 pm,997514742481805312,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/997514742481805312,We all have that one person who knows the best places for a good meal. Mention your partner in food. #FoodieFriday https://t.co/Zxh1z3XvY4,,"2,087","2,087","213,825",2.59%,54,13,13,0.0,16,,,25,25,21,0.0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,,,21,
5/18/2018 2:30 pm,997469401401233408,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/997469401401233408,"When you think of your child and Education, you probably think quality and cost. With a Stanbic IBTC Educational Trust (#SET), your child can attend the best quality schools.

Call 01 270 6800 or email sitlagency@stanbicibtc.com to get started. https://t.co/xdntGaFiba",,"3,135","3,135","215,919",2.33%,73,18,18,0.0,24,,,31,31,22,1.0,6,2.0,0,0.0,0.0,0.0,0.0,0.0,,,22,
5/18/2018 10:30 am,997408970443755526,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/997408970443755526,"#DidYouKnow that you can check your pensions account balance on any Stanbic IBTC ATM?

All you need to do is press 0 to begin. https://t.co/jG8o9MugxR",,"4,039","4,039","231,817",2.82%,114,29,29,2.0,39,,,44,44,19,0.0,16,9.0,0,0.0,0.0,0.0,0.0,0.0,,,19,
5/18/2018 10:03 am,997402206621126656,Twitter,Tweet,Text,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/997402206621126656,What is the best legacy parents can leave their children? #SET,,"2,837","2,837","220,384",9.69%,275,16,16,0.0,20,,,14,14,,1.0,11,2.0,225,0.0,0.0,0.0,0.0,0.0,,,,
5/17/2018 4:30 pm,997137212050468864,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/997137212050468864,"""Education is the passport to the future, for tomorrow belongs to those who prepare for it today. ""- Malcolm X. 

Get started on the future today with a Stanbic IBTC Education Trust.
For more information, please call 01 270 6800 or email sitlagency@stanbicibtc.com https://t.co/pZXxuxjIcP",,"3,636","3,636","222,490",2.26%,82,29,29,0.0,31,0.03%,1.0,21,22,10,,8,3.0,0,0.0,0.0,0.0,0.0,0.0,,,10,
5/17/2018 11:30 am,997061688930250752,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/997061688930250752,"This #Ramadan, may you experience the full rewards that come with the season. https://t.co/sdIJrdbL3q",,"6,400","6,400","260,820",3.28%,210,54,54,7.0,49,0.05%,3.0,97,100,70,1.0,15,11.0,0,0.0,0.0,0.0,0.0,0.0,,,70,
5/17/2018 10:30 am,997046577876340736,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/997046577876340736,"Almost everyone hopes to attain a certain degree of financial freedom. You can begin that journey today with N5,000.

Find out more on https://t.co/g8VmY4VBUN https://t.co/d0unjmp2rw",http://bit.ly/291yW1X,"4,183","4,183","225,778",3.13%,131,29,29,4.0,29,0.84%,35.0,34,69,26,,6,2.0,0,0.0,0.0,0.0,0.0,1.0,,,26,
5/16/2018 1:53 pm,996735411883069440,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/996735411883069440,A lot of us want to be wealthy but do not know how to make our money work for us. #WealthWednesday https://t.co/o6lGNtwvWH,,"4,615","4,615","230,750",3.1%,143,29,29,4.0,38,0.04%,2.0,70,72,28,5.0,29,8.0,0,0.0,0.0,0.0,0.0,0.0,,,28,
5/15/2018 4:30 pm,996412423941885952,Twitter,Tweet,Text,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/996412423941885952,"What’s your plan for retirement?

#ThoughtsOnTuesday",,"2,643","2,643","219,537",1.89%,50,17,17,1.0,24,,,8,8,,0.0,7,1.0,0,0.0,0.0,0.0,0.0,0.0,,,,
5/15/2018 10:30 am,996321822193979392,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/996321822193979392,"Our will services help ensure that your assets are protected and distributed to your loved ones, the way you’d want to.

Please call 01 270 6800 or email sitlagency@stanbicibtc.com to begin. https://t.co/fWOWVS2pvL",,"3,258","3,258","216,171",1.96%,64,21,21,1.0,22,,,20,20,13,,5,2.0,0,0.0,0.0,0.0,0.0,0.0,,,13,
5/14/2018 10:30 am,995959407396745216,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/995959407396745216,"Make sure all your actions support your vision. What you do today will get you closer to where you want to be.

At #StanbicIBTC we are here to support your vision. #MotivationMonday https://t.co/30lE4HGvKk",,"3,230","3,230","218,545",2.23%,72,19,19,0.0,23,,,30,30,19,0.0,9,2.0,0,0.0,0.0,0.0,0.0,0.0,,,19,
5/13/2018 5:21 pm,995700514489819138,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/995700514489819138,Here's a big thank you from us to every mother in our lives. We 💙 you. #HappyMothersDay https://t.co/Gv1ovzhMWG,,,,"212,842",,,,,,,,,,,,,,,,,,,,,,,,
5/13/2018 4:46 pm,995691671806513153,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/995691671806513153,We are all for celebrating you everyday. Here's to all our mothers. Happy #MothersDay https://t.co/MAED6gkLWY,,"4,612","4,612","225,837",2.04%,94,30,30,1.0,25,,,38,38,20,0.0,13,5.0,0,0.0,0.0,0.0,0.0,0.0,,,20,
5/13/2018 2:30 pm,995657472227635200,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/995657472227635200,"#StanbicIBTC provides you with expert investment advice on how to use your resources in order to “take more home” for you and your family.

Contact us on 01 280 5595 for more information. https://t.co/7218YQa96y",,"3,367","3,367","223,427",2.79%,94,18,18,0.0,29,0.03%,1.0,46,47,25,4.0,13,4.0,0,0.0,0.0,0.0,0.0,0.0,,,25,
5/12/2018 6:13 pm,995351379219709952,Twitter,Tweet,Link,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/995351379219709952,"These are the numbers to remember, when planning on how you'll #HappenToLife. Call 01 271 6000, or email pensionsol… https://t.co/J5dzWCI2LC",https://twitter.com/i/web/status/995351379219709952,"9,560","9,560","238,828",6.21%,594,85,85,16.0,107,0.07%,7.0,378,385,226,3.0,130,19.0,1,0.0,0.0,0.0,0.0,0.0,,,226,
5/12/2018 6:10 pm,995350392643997697,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/995350392643997697,"These are the numbers to remember, when planning on how you'll  #HappenToLife. Call 01 271 600, or email pensionsolution@stanbicibtc.com  to learn more about your pensions https://t.co/O5vDeM3ZTQ",,,,"212,536",,,,,,,,,,,,,,,,,,,,,,,,
5/12/2018 2:30 pm,995295058910957569,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/995295058910957569,"Start saving for your future today. 

For more information pensionsolution@stanbicibtc.com or call 01 271 6000 #HappenToLife https://t.co/CnfJkex7WF",,"3,468","3,468","221,914",2.65%,92,27,27,1.0,37,0.03%,1.0,26,27,13,0.0,9,4.0,0,0.0,0.0,0.0,0.0,0.0,,,13,
5/12/2018 9:12 am,995215031670398977,Twitter,Tweet,Text,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/995215031670398977,Top of the morning to you guys. Time for #TopReads.,,"2,534","2,534","215,427",1.46%,37,11,11,1.0,14,,,11,11,,6.0,3,2.0,0,0.0,0.0,0.0,0.0,0.0,,,,
5/11/2018 2:54 pm,994938862727323648,Twitter,Tweet,Video,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/994938862727323648,"Children of Bundu community teaching us a (anti-malaria) song  they composed.

#StanbicIBTCWMD #SayNoToMalaria https://t.co/hqrveKCDwA",,"2,567","2,567","217,819",2.34%,60,6,6,0.0,8,,,46,46,33,1.0,9,3.0,0,0.0,0.0,0.0,0.0,0.0,,126,126,
5/11/2018 2:17 pm,994929566752952323,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/994929566752952323,"Thanks to @slum2school for partnering with us in our fight against malaria. And to all our host communities including Bundu, together we can #BeatMalaria.

#StanbicIBTCWMD #Saynotomalaria https://t.co/cApXBYdnLK",,"2,247","2,247","213,192",2.27%,51,8,8,0.0,8,,,35,35,22,0.0,13,0.0,0,0.0,0.0,0.0,0.0,0.0,,,22,
5/11/2018 1:46 pm,994921682547761153,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/994921682547761153,"Bundu community chiefs, our team and the children with presented insecticide-treated nets.
#StanbicIBTCWMD #Saynotomalaria https://t.co/kV7ctVy9Od",,"2,195","2,195","214,155",1.46%,32,8,8,0.0,9,,,15,15,14,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,,,14,
5/11/2018 1:20 pm,994915238129659906,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/994915238129659906,"Children of Bundu community with their insecticide-treated mosquito nets.
#StanbicIBTCWMD #Saynotomalaria https://t.co/OBMZ78uIb2",,"2,144","2,144","214,241",1.73%,37,12,12,0.0,7,0.05%,1.0,17,18,16,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,,,16,
5/11/2018 1:12 pm,994913146363105281,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/994913146363105281,The distribution of Insecticide-treated mosquito nets is ongoing at Bundu. #StanbicIBTCWMD #Saynotomalaria https://t.co/jpTfaLM75P,,"2,319","2,319","218,265",1.68%,39,7,7,0.0,9,0.04%,1.0,22,23,21,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,,,21,
5/11/2018 12:39 pm,994904735282028545,Twitter,Tweet,Video,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/994904735282028545,"Some children of Bundu community teaching us an (anti-malaria) song  they composed.

#StanbicIBTCWMD #Saynotomalaria https://t.co/D3xiAzcNGj",,,,"212,501",,,,,,,,,,,,,,,,,,,,,,,,
5/11/2018 11:42 am,994890424866295809,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/994890424866295809,"Vivian Charles-Achonye, Relationship Manager Stanbic IBTC Bank, PortHarcourt Regional Office addressing the people of Bundu community, PortHarcourt.

#StanbicIBTCWMD #Saynotomalaria https://t.co/Je0L4Ib51b",,"2,298","2,298","212,835",1.7%,39,5,5,1.0,3,0.04%,1.0,29,30,27,0.0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,,,27,
5/11/2018 11:39 am,994889677420232704,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/994889677420232704,"The children of Bundu community, PortHarcourt can't wait to beat malaria!

#StanbicIBTCWMD
#SayNoToMalaria https://t.co/ggFUZNz7I9",,"2,152","2,152","212,908",1.39%,30,10,10,0.0,7,,,13,13,11,0.0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,,,11,
5/11/2018 11:00 am,994879861532561408,Twitter,Tweet,Photo,'@StanbicIBTC, ,https://twitter.com/StanbicIBTC/status/994879861532561408,#DidYouKnow that #EnterpriseDirect has the right formula to help grow your business? Please call 0700 333 3333 or email enterprisedirect@stanbicibtc.com and let’s make good business better. https://t.co/JHipXqDIGR,,"3,266","3,266","222,749",2.24%,73,20,20,2.0,33,,,18,18,14,0.0,2,2.0,0,0.0,0.0,0.0,0.0,0.0,,,14,
