Date,Content Type,Sent by,Post,Impressions,Reach,Organic Reach,Engagement Rate (per Impression),Engagement Rate (per Reach),Engagements,Reactions,Likes,Comments,Saves
2018-07-31 21:00:00,Photo,Aramide Salami,"To access information about your Retirement Savings Account (RSA) through our Short Code services, please text ‘HELP’ from your registered telephone number with us. #Pension #RetireWell #StanbicIBTC",2022.0,1.0,1.0,3.36,6800.0,68.0,64.0,64.0,4.0,0.0
2018-07-28 17:00:00,Photo,Aramide Salami,Need to send money to a loved one? Do it in no time using the magic code *909#. #Safe #Secure #Simple #StanbicIBTC,2978.0,1.0,1.0,4.43,13200.0,132.0,127.0,127.0,3.0,2.0
2018-07-27 17:00:00,Photo,Aramide Salami,"After a long day at work, whose house are you visiting?😉 #Food #FoodieFriday #Foodie",4757.0,1.0,1.0,4.98,23700.0,237.0,182.0,182.0,47.0,8.0
2018-07-27 15:00:00,Photo,Aramide Salami,'@only_ronx is one Public Relations expert who has successfully made a name for herself and is on to bigger exploits. Join our Twitter chat with her on 2nd August 2018. #MovingForwardNG #StanbicIBTC,2750.0,1.0,1.0,4.73,13000.0,130.0,127.0,127.0,0.0,3.0
2018-07-27 11:00:00,Photo,Aramide Salami,Tracking and topping-up your investment just got faster and easier with #APPyness. Simply visit your app store to download now! #MutualFunds #Investment #StanbicIBTC,3186.0,1.0,1.0,6.78,21600.0,216.0,168.0,168.0,43.0,5.0
2018-07-26 11:29:00,Photo,Aramide Salami,Talk to us about your international trade financing needs. Call 070022557836262 and let’s move you forward. #StanbicIBTC #MovingForward,1765.0,1.0,1.0,3.29,5800.0,58.0,56.0,56.0,0.0,2.0
2018-07-25 16:25:00,Carousel,Other,"If you are saving towards a goal or have some money you are currently ‘not using’ but you are afraid of investing because you think you might lose your funds… 
Please swipe to read reasons you should invest in the Stanbic IBTC Money Market Fund.

Call us now on 0700 mutual funds or send an email to assetmanagement@stanbicibtc.com to start investing today. #WealthWednesday #Wealth #InvestWisely #MutualFunds",2395.0,1.0,1.0,5.01,12000.0,120.0,92.0,92.0,20.0,8.0
2018-07-24 23:00:00,Photo,Aramide Salami,Move forward this week. 💪  #MovingForward #NeverStop #StanbicIBTC,3060.0,1.0,1.0,4.58,14000.0,140.0,131.0,131.0,1.0,8.0
2018-07-23 17:00:00,Photo,Aramide Salami,"You can now open an account online with these easy steps. 
#StanbicIBTC #Account #Fast #Reliable",2473.0,1.0,1.0,4.16,10300.0,103.0,93.0,93.0,5.0,5.0
2018-07-22 13:00:00,Photo,Aramide Salami,"#PersonalFinanceTip: Be mindful of where you're spending your money. 
If you can, write down everything you spend on in a month.

This can help you spot your spend trends and make adjustments and savings",2674.0,1.0,1.0,3.78,10100.0,101.0,90.0,90.0,4.0,7.0
2018-07-20 11:00:00,Photo,Aramide Salami,Good news. You can now use your Naira Debit card for international transactions online and on POS with up to $3000 monthly limit. Call 01 422 2222 for more details. #StanbicIBTC #Card #Online,2291.0,1.0,1.0,4.1,9400.0,94.0,92.0,92.0,2.0,0.0
2018-07-17 11:00:00,Photo,Aramide Salami,Make that move and #HappenToLife. Call 01 271 6000 or email pensionsolution@stanbicibtc.com today and let’s help you live well to retire better. #StanbicIBTC #Pension #RetireWell,2069.0,1.0,1.0,3.48,7200.0,72.0,68.0,68.0,1.0,3.0
2018-07-11 17:05:00,Carousel,Other,Today's #WealthWednesday is about leaving a #Legacee for your loved ones. Swipe to read😉,2360.0,1.0,1.0,3.39,8000.0,80.0,79.0,79.0,0.0,1.0
2018-07-10 11:00:00,Photo,Aramide Salami,We can help you plan your child’s education and a whole lot more. Please call 01 280 1266 or email sitlagency@stanbicibtc.com to speak to one of our experts. #Legacee #StanbicIBTC #Trustees #Education,2285.0,1.0,1.0,4.25,9700.0,97.0,88.0,88.0,5.0,4.0
2018-07-05 11:13:00,Photo,Aramide Salami,Do something today that your future self will thank you for. It’s never too early to secure your financial future with Stanbic IBTC. Call 01 280 1266 or email assetmanagement@stanbicibtc.com to start today. #InvestWisely #MutualFunds,1921.0,1.0,1.0,4.27,8200.0,82.0,78.0,78.0,3.0,1.0
2018-07-04 16:13:00,Photo,Other,"Thankfully, Mr. S had a family benefit insurance plan in place which covers the funeral costs. This has freed Mrs. S from spending towards the funeral so she can use the funds available to pay up the kids’ school fees.

In this edition of #WealthWednesday, our focus is on the Family Benefit Plan.

What is a Family Benefit plan? #WealthWednesday",1741.0,1.0,1.0,3.45,6000.0,60.0,60.0,60.0,0.0,0.0
2018-07-04 12:30:00,Video,Other,Here's Jeremy Stevens sharing his thoughts on what Africa and China can expect on improving Africa-China trade. #TransReg,1526.0,1.0,1.0,3.28,5000.0,50.0,47.0,47.0,1.0,2.0
2018-07-04 08:27:00,Video,Other,We're all set for the final day of #TransReg. Our agenda for the day is the Africa-China relationship.,1487.0,1.0,1.0,2.89,4300.0,43.0,43.0,43.0,0.0,0.0
2018-07-03 10:01:00,Photo,Other,East African economies can sustain a relatively high GDP growth rate through a sustained focus on infrastructure development. - Phumlele Mbiyo (Regional Economist @SBGroup) #TransReg,1828.0,1.0,1.0,3.12,5700.0,57.0,57.0,57.0,0.0,0.0
2018-07-02 10:31:00,Carousel,Other,In the words of our clients... #TransReg @standardbankgrp,2040.0,1.0,1.0,3.14,6400.0,64.0,63.0,63.0,0.0,1.0
2018-07-02 09:11:00,Carousel,Other,"Chief Executive, Africa Regions for @standardbankgrp, Sola David-Borha, talking about how we intend to drive more trade and growth across Africa. #TransReg",2007.0,1.0,1.0,3.99,8000.0,80.0,79.0,79.0,1.0,0.0
2018-07-02 09:06:00,Carousel,Other,"Chairman of the Board of Directors, Basil Omiyi, and group Chief Executive, Yinka Sanni formally opening the event. #TransReg",1970.0,1.0,1.0,3.4,6700.0,67.0,67.0,67.0,0.0,0.0
2018-07-01 08:00:00,Photo,Aramide Salami,It’s the beginning of the second half of the year. Hope this month comes with hope and aspirations. #StanbicIBTC #NewGoals #Asipriations,3145.0,1.0,1.0,4.99,15700.0,157.0,148.0,148.0,2.0,7.0
2018-06-30 13:00:00,Photo,Aramide Salami,"Use ATMs situated in well-lit and busy areas - especially at night. Alternatively, it’s safer to use ATMs located indoors, at a bank branch. #SafetyTip #StanbicIBTC",2426.0,1.0,1.0,3.67,8900.0,89.0,85.0,85.0,4.0,0.0
2018-06-28 10:00:00,Photo,Aramide Salami,"Like for tea and comment for coffee.
Which do you prefer, coffee or tea? #Breakfast # TeaLover #Coffee #StanbicIBTC",3241.0,1.0,1.0,4.5,14600.0,146.0,127.0,127.0,18.0,1.0
2018-06-27 13:00:00,Photo,Aramide Salami,How much time do you spend on your phone/electronic device everyday on the average? #WealthWednesday,2265.0,1.0,1.0,3.93,8900.0,89.0,82.0,82.0,4.0,3.0
2018-06-27 10:00:00,Photo,Aramide Salami,"Everyone has a fingerprint, but none is like yours. 
Some may try, but none can do it like you. 
What makes you unique? Share your story with us. #MovingForward #StanbicIBTC #YouAreMovingForward",1979.0,1.0,1.0,4.45,8800.0,88.0,85.0,85.0,0.0,3.0
2018-06-22 14:51:00,Photo,Other,Go Super Eagles!🇳🇬 Time to fly higher. #GoNaija #Nigeria #Football #StanbicIBTC,3601.0,1.0,1.0,6.39,23000.0,230.0,221.0,221.0,4.0,5.0
2018-06-21 23:00:00,Photo,Aramide Salami,Invest to earn a higher interest rate than a savings account. Visit any Stanbic IBTC Bank or email customercarenigeria@stanbicibtc.com to get started.,2478.0,1.0,1.0,3.71,9200.0,92.0,85.0,85.0,2.0,5.0
2018-06-21 12:00:00,Photo,Aramide Salami,"Beauty is in your laughter. 😃 
It’s in the way you love. 💖 
It’s the hope in your eyes. 😍 
Mention a friend who you think is beautiful.
#MovingForward #NeverStop",3937.0,1.0,1.0,5.61,22100.0,221.0,199.0,199.0,11.0,11.0
2018-06-19 11:19:00,Carousel,Other,Happening Now: a cross-section of members of our Board of Directors and our shareholders at our Annual General Meeting.,3369.0,1.0,1.0,5.19,17500.0,175.0,165.0,165.0,6.0,4.0
2018-06-19 11:00:00,Photo,Aramide Salami,"Get ready...
Tag a friend that needs to see this! #NeverStop MoveForward #StanbicIBTC",2539.0,1.0,1.0,5.32,13500.0,135.0,126.0,126.0,3.0,6.0
2018-06-17 18:00:00,Photo,Aramide Salami,What would you do if you were invisible for a day?,4836.0,1.0,1.0,4.69,22700.0,227.0,195.0,195.0,26.0,6.0
2018-06-17 08:00:00,Photo,Aramide Salami,"To fathers all over, we love you. Your lives have taught us how to stand tall in good and bad times. Happy Father's Day. #FathersDay",3311.0,1.0,1.0,6.25,20700.0,207.0,198.0,198.0,4.0,5.0
2018-06-15 08:00:00,Photo,Aramide Salami,"With this year’s Eid, we wish you a renewal of faith, strength and lifelong prosperity. #EidMubarak",2709.0,1.0,1.0,4.91,13300.0,133.0,130.0,130.0,1.0,2.0
2018-06-14 11:00:00,Photo,Aramide Salami,#ThrowbackThursday: Like if you played this and tell us if you ever finished it in the comment section. #TBT #Throwback #VideoGames,3206.0,1.0,1.0,5.52,17700.0,177.0,159.0,159.0,15.0,3.0
2018-06-12 21:00:00,Photo,Aramide Salami,Fulfill your dreams and #HappenToLife on your journey to a comfy retirement. Call or email our pension gurus today and let’s help you live well to retire better. #StanbicIBTC #Pension #RetireWell,2499.0,1.0,1.0,4.76,11900.0,119.0,115.0,115.0,0.0,4.0
2018-06-12 11:00:00,Photo,Aramide Salami,Like if you agree.💪 #StanbicIBTC #Decisions #MoveForward,2220.0,1.0,1.0,4.68,10400.0,104.0,99.0,99.0,3.0,2.0
2018-06-10 21:00:00,Photo,Aramide Salami,"If your account balance could talk, what would it say? #Account #Money #StanbicIBTC #Cash #Weekend",4026.0,1.0,1.0,5.34,21500.0,215.0,169.0,169.0,43.0,3.0
2018-06-07 17:00:00,Photo,Aramide Salami,"Here’s a simple rule for money management: Pay your bills first, invest next and spend what’s left. Our Asset Management team can help you with the second bit. Call 01 280 1266 or visit stanbicibtc.com/assetmanagement to get started. #PersonalFinanceTip #AssetManagement #Wealth #MutualFunds",2278.0,1.0,1.0,4.52,10300.0,103.0,92.0,92.0,8.0,3.0
2018-06-06 15:07:00,Carousel,Other,"This week we’ll be discussing how you can chill like a boss, while everyone is feeling the school fees stress. .
.
Have you ever wondered what preparations you need to make at the end of a school year to be ready for the next? Let’s share the secret with you. 😀The Stanbic IBTC Education Trust (SET) is the tool for you. .
.
Are you #SET for a new school year? 
Why #SET? – Check image slide 2 .
.
Thinking about it already? Here’s how to get #SET. Find out on image slide 3 
When you think of your child and Education, you are probably thinking about quality and cost. Imagine putting a little away consistently towards your child/ward’s education in a #SET. It will add up and eventually you’d worry less about it.
.
.
Wondering how much you need to put aside to afford your child’s dream education? You can do the numbers with our calculator visit http://www.stanbicibtctrustees.com/nigeriatrustees/Estate-Planning/Educational-Trust-Calculator .
.
Any more questions/ queries? Please Call 01-2706800 and email us at SITLAgency@stanbicibtc.com
#WealthWednesday #Trustees #StanbicIBTC",3016.0,1.0,1.0,4.05,12200.0,122.0,106.0,106.0,11.0,5.0
2018-06-01 15:01:00,Photo,Aramide Salami,Did you know that contributions to your retirement savings account is the responsibility of your employer? Talk to our gurus today on 01 271 6000 or email pensionsolution@stanbicibtc.com and let’s help you know everything you need to know about your pension.,2852.0,1.0,1.0,3.37,9600.0,96.0,92.0,92.0,1.0,3.0
2018-05-27 09:04:00,Photo,Other,"Wondering what to get your child this Children’s Day? This year think about their future, why not #SET them up and smile. 
To begin, call 01 280 1266 or email sitlagency@stanbicibtc.com. #StanbicIBTC #ChildrenDay #Trustees",2804.0,1.0,1.0,4.89,13700.0,137.0,137.0,137.0,0.0,0.0
2018-05-26 17:04:00,Photo,Other,"Let us help you #SET up their future for success. 
You can do the numbers with our calculator, go to (https://t.co/lnyFnKkQgo) to find out just how much your child will need for a sound education.

Contact us on 01 280 1266 or email sitlagency@stanbicibtc.com to know more. 
#StanbicIBTC",2110.0,1.0,1.0,4.93,10400.0,104.0,102.0,102.0,0.0,2.0
2018-05-24 09:31:00,Photo,Other,"Are you thinking of how to lay a solid foundation for your child’s future? Then the Stanbic IBTC Educational Trust (#SET) is the answer. 
For more information, please call 01 280 1266 or email sitlagency@stanbicibtc.com

#StanbicIBTC",1987.0,1.0,1.0,4.53,9000.0,90.0,90.0,90.0,0.0,0.0
2018-05-23 15:43:00,Carousel,Other,"On May 17, the world celebrated World Hypertension Day. Today, as we focus on health, we thought to spend it educating us a little so we can live better. Health is Wealth, right?
So, what really is hypertension? Hypertension is a health condition in which blood pressure is persistently elevated putting undue stress on the heart, blood vessels and other organs.

In 9 of 10 cases, the cause of hypertension cannot be identified. However, certain factors such as – Hereditary, Environmental, Lifestyle (weight, diet, alcohol, smoking, physical inactivity and medication) are considered contributory. 
It is often referred to as the ‘silent killer’ because it can exist with no obvious symptoms. The only way to detect it is by monitoring your blood pressure.

Blood pressure is not a fixed number. It varies with physical activity, excitement, time of day or night, and with emotional factors. This is why it is important to have your blood pressure taken under proper conditions and regularly. 
The higher the blood pressure, the greater the cardiovascular risk. The longer the duration of hypertension, the greater the cardiovascular risk.

No one's blood pressure is constant. Exercise or even a sudden burst of anger can raise our blood pressure readings, although not to dangerous levels or for long periods of time.
Secondly, it is a killer. People who have hypertension that is not treated are much more likely to die from or be disabled by complications such as strokes, heart attacks, heart failure, heart rhythm irregularities, and kidney failure than people who have normal blood pressure. 
Is hypertension treatable? It can be successfully managed but is not curable so what can you do to better manage your health? -	Be aware of your family’s medical history so you know if you are at risk. Always allow your BP to be taken whenever you are in the hospital and know and track your numbers. -	If you are at risk, please see a doctor and get treatment quickly. It’s always advisable to begin with healthy lifestyle changes. 
#WealthWednesday #StanbicIBTC",2788.0,1.0,1.0,4.12,11500.0,115.0,111.0,111.0,0.0,4.0
2018-05-23 09:33:00,Photo,Other,"Got any pension questions? 
Please call 01 271 6000 or email pensionsolution@stanbicibtc.com, our gurus are ready to answer them.

#Pension #StanbicIBTC",1707.0,1.0,1.0,3.69,6300.0,63.0,63.0,63.0,0.0,0.0
2018-05-22 15:40:00,Photo,Other,"#SET for no more worries. 
Our education trust eases the headache of school fees - both current and future. How? We can pay directly to the school on your child’s behalf.

Call 01 280 1266 or email sitlagency@stanbicibtc.com, let’s tell you how. 
#StanbicIBTC",1780.0,1.0,1.0,3.31,5900.0,59.0,58.0,58.0,0.0,1.0
2018-05-22 11:49:00,Photo,Other,"#StanbicIBTC provides you with expert investment advice on how to use your resources in order to “take more home” for you and your family.

Contact us on 01 280 5595 for more information. 
#Invest #Money #AssetManagement",2820.0,1.0,1.0,4.86,13700.0,137.0,126.0,126.0,7.0,4.0
2018-05-21 17:19:00,Photo,Other,"Here's @jaymegatheboss, our movie trivia winner receiving his movie tickets. 
Congratulations again!",2327.0,1.0,1.0,3.48,8100.0,81.0,79.0,79.0,1.0,1.0
2018-05-21 15:08:00,Photo,Other,"Grow their future: We can help your child’s #SET grow over time by investing the funds. This helps you do more for your child’s education and future. 
Please call 01 280 1266 or email sitlagency@stanbicibtc.com to speak to one of our experts.

#StanbicIBTC",1881.0,1.0,1.0,4.15,7800.0,78.0,69.0,69.0,7.0,2.0
2018-05-19 11:02:00,Photo,Other,"Our #Insurance brokerage team can help you protect your valuables with the best deals. 
To know more, call 01 277 0394 or email insurancesolution@stanbicibtc.com",2057.0,1.0,1.0,3.94,8100.0,81.0,78.0,78.0,0.0,3.0
2018-05-18 18:21:00,Photo,Other,"Applications for the 2018 Blue Intern program are now closed.

Thank you and all the best to our applicants.

#StanbicIBTC #Internship",2307.0,1.0,1.0,3.99,9200.0,92.0,92.0,92.0,0.0,0.0
2018-05-18 17:52:00,Photo,Other,"When you think of your child and Education, you probably think quality and cost. With a Stanbic IBTC Educational Trust (#SET), your child can attend the best quality schools.

Call 01 280 1266 or email sitlagency@stanbicibtc.com to get started.

#StanbicIBTC",2814.0,1.0,1.0,4.23,11900.0,119.0,113.0,113.0,3.0,3.0
2018-05-18 12:06:00,Photo,Other,"#DidYouKnow that you can check your pensions account balance on any Stanbic IBTC ATM?

All you need to do is press 0 to begin. 
#Pension #StanbicIBTC",2316.0,1.0,1.0,3.84,8900.0,89.0,85.0,85.0,2.0,2.0
2018-05-17 16:43:00,Photo,Other,"""Education is the passport to the future, for tomorrow belongs to those who prepare for it today. ""- Malcolm X. 
Get started on the future today with a Stanbic IBTC Education Trust.
For more information, please call 01 280 1266 or email sitlagency@stanbicibtc.com.

#Set #StanbicIBTC #Education",2270.0,1.0,1.0,4.67,10600.0,106.0,101.0,101.0,3.0,2.0
2018-05-17 11:19:00,Photo,Other,"This #Ramadan, may you experience the full rewards that come with the season.",2277.0,1.0,1.0,4.92,11200.0,112.0,108.0,108.0,1.0,3.0
2018-05-16 14:00:00,Carousel,Other,"A lot of us want to be wealthy but do not know how to make our money work for us. 
A great place to start this journey is to set your excess income aside in a low to medium risk type investment.
-
-
You may also choose to accumulate assets as early as you can afford them. 
An asset is something that has value. This meaning slightly differs in Accounting, which describes an asset as a resource with economic value that an individual, corporation or country owns or controls with the expectation that it will provide future benefit.
-
-
This simply means that anything you buy that makes you more money either by its use, or by selling it afterwards, is an asset.
-
-
So the next time you are faced with the financial decision of getting an asset, do keep in mind the value that can be derived from it.
-
-
Need to know more on how to make those money moves? 
Call us on 0700mutualfunds or send an email to assetmanagement@stanbicibtc.com and we’ll be here to help #WealthWednesday.
-
#AssetManagement #StanbicIBTC",2618.0,1.0,1.0,4.2,11000.0,110.0,105.0,105.0,0.0,5.0
2018-05-11 11:57:00,Video,Other,"Children of Bundu community teaching us a (anti-malaria) song  they composed.

#StanbicIBTCWMD #Saynotomalaria",1081.0,1.0,1.0,3.42,3700.0,37.0,37.0,37.0,0.0,0.0
2018-05-11 11:41:00,Photo,Other,"Vivian Charles-Achonye, Relationship Manager Stanbic IBTC Bank(PortHarcourt) addressing the people of Bundu community. 
#StanbicIBTCWMD #Saynotomalaria",2859.0,1.0,1.0,5.28,15100.0,151.0,148.0,148.0,2.0,1.0
2018-05-10 13:51:00,Photo,Other,"Volunteers and some of the children of Famgbe Community, Bayelsa State playing games during the Medical Outreach.
#StanbicIBTCWMD #Saynotomalaria",1627.0,1.0,1.0,4.79,7800.0,78.0,77.0,77.0,1.0,0.0
2018-05-08 18:14:00,Photo,Other,"Here's how to check your pension balance via SMS:

Text BAL PENxxxxxxxxxxxx to 30388. SMS costs 10 Naira.

#Pension #StanbicIBTC#Balance",1944.0,1.0,1.0,3.7,7200.0,72.0,71.0,71.0,0.0,1.0
2018-05-07 17:09:00,Photo,Other,"Start the new week with a new goal.

Open a #MaxYield savings account and earn more on your savings. Visit www.stanbicibtc.com/maxyield to get started.

#StanbicIBTC #Savings",2565.0,1.0,1.0,4.68,12000.0,120.0,118.0,118.0,0.0,2.0
2018-05-07 09:26:00,Photo,Other,"The expectations of life depend upon diligence; the mechanic that would perfect his work must first sharpen his tools. - Confucius

#MotivationMonday",2917.0,1.0,1.0,5.14,15000.0,150.0,136.0,136.0,3.0,11.0
2018-05-06 10:41:00,Photo,Other,"Start small and grow big with our mutual funds.  Begin today with N5,000. #Investment #MutualFunds #Wealth",3029.0,1.0,1.0,4.99,15100.0,151.0,141.0,141.0,9.0,1.0
2018-05-05 16:28:00,Photo,Other,"We’re curious. If you had the money to start a business, what kind of business would it be?🤔 #StanbicIBTC",4123.0,1.0,1.0,4.8,19800.0,198.0,169.0,169.0,26.0,3.0
2018-05-04 14:15:00,Photo,Other,Children from some of the schools in the tarkwabay community coming to partake in the outreach. #StanbicIBTCWMD,1420.0,1.0,1.0,3.52,5000.0,50.0,50.0,50.0,0.0,0.0
2018-05-04 14:02:00,Photo,Other,We are finally at tarkwabay and ready to move the tarkwabay community forward by giving them treated mosquito nets. #StanbicIBTCWMD,2148.0,1.0,1.0,4.61,9900.0,99.0,97.0,97.0,1.0,1.0
2018-05-04 12:52:00,Carousel,Other,"Mosquito-treated nets being distributed to the children of Anglican, Adekunle, Ayetoro and  Makoko Nur /Pry School. Makoko. #StanbicIBTCWMD #Slum2School #SayNoToMalaria",1966.0,1.0,1.0,3.81,7500.0,75.0,73.0,73.0,2.0,0.0
2018-05-04 11:59:00,Video,Other,Students of Makoko Anglican Nur/Pry School receiving mosquito treated nets from our team with so much excitement. #StanbicIBTCWMD,1312.0,1.0,1.0,4.57,6000.0,60.0,59.0,59.0,0.0,1.0
2018-05-04 11:34:00,Photo,Other,"Some of our staff, @Slum2School founder- @otto_orondaam, executives from the Local Government Education Board and few of the children with presented mosquito treated nets at the Medical Outreach, Makoko.
#StanbicIBTCWMD",2068.0,1.0,1.0,4.5,9300.0,93.0,91.0,91.0,2.0,0.0
2018-05-04 11:13:00,Photo,Other,"In celebration of World Malaria Day, we in conjunction with @slum2school are doing our part in keeping children healthy and safe through a medical outreach to several children in different communities. 
#StanbicIBTCWMD 
#Repost @slum2school
• • •
It's a beautiful morning and we are ready to launch our 2018 medical outreach tour across 15 communities and 9 schools in partnership with @stanbicibtc 
It's time to keep our children healthy so they can all learn and stay safe. 
#Slum2School #Slum2SchoolAfrica #StanbicIBTC #2018MedicalOutreachTour #Lagos #Rivers #Bayelsa",1577.0,1.0,1.0,4.25,6700.0,67.0,67.0,67.0,0.0,0.0
2018-05-04 10:10:00,Photo,Other,You can now open an account online with these easy steps... #StanbicIBTC,1939.0,1.0,1.0,3.46,6700.0,67.0,65.0,65.0,0.0,2.0
2018-05-02 18:41:00,Carousel,Other,What kind of person do you want to be: the one who life will happen to or the one who will #HappenToLife? Find out more in the video.,3410.0,1.0,1.0,3.28,11200.0,112.0,99.0,99.0,5.0,8.0
2018-04-30 12:00:00,Photo,Aramide Salami,Not sure how to do business in the tech and telecomms sector? We can help show you how to move your business forward. Call 0700 2255 782 6242 for more details.,1789.0,1.0,1.0,3.13,5600.0,56.0,52.0,52.0,4.0,0.0
2018-04-29 20:00:00,Photo,Aramide Salami,Explore a world of endless possibilities with our Mobile App. Have you downloaded the #APPyness? Download here bit.ly/APPyinsta,2311.0,1.0,1.0,3.38,7800.0,78.0,74.0,74.0,1.0,3.0
2018-04-28 11:00:00,Photo,Aramide Salami,"Whether it’s your cheque, card, phone or computer, we will help you get the full value of your funds through our channels, while keeping you safe and secure. #MoneySafe",1997.0,1.0,1.0,3.51,7000.0,70.0,67.0,67.0,0.0,3.0
2018-04-24 11:03:00,Carousel,Other,We recently discussed the “Future of Custody in Nigeria – Meeting Global Standards” with our partners in the public and private sector where we brainstormed on the impact of advances in technology and big data.,3009.0,1.0,1.0,4.42,13300.0,133.0,131.0,131.0,0.0,2.0
2018-04-23 14:25:00,Photo,Other,"Intern with us and learn the ropes to begin a successful career.  Apply for the Blue Intern Program today. Click link in bio to begin.  Applications open till 18 May, 2018.

#Internship #Vacancy #StanbicIBTC",3106.0,1.0,1.0,4.73,14700.0,147.0,120.0,120.0,18.0,9.0
2018-04-20 17:01:00,Photo,Aramide Salami,"Now that the weekend is here, you can take a break and relax. Happy weekend 😎 #Friday #StanbicIBTC #Weekend #Happy",1844.0,1.0,1.0,3.63,6700.0,67.0,67.0,67.0,0.0,0.0
2018-04-20 11:00:00,Photo,Aramide Salami,"It’s almost time for lunch. Let's have some fun 😉 If you were given just N300 to buy your lunch, what would you buy? #Friday #Food #FoodieFriday",4209.0,1.0,1.0,4.23,17800.0,178.0,146.0,146.0,31.0,1.0
2018-04-18 15:51:00,Carousel,Other,"Today is our health & wellness edition of #WealthWednesday, so we thought to shed more light on Autism & Autism Spectrum disorder as April is Autism Awareness month. 
Autism and autism spectrum disorder (ASD) are both general terms for a group of complex disorders of brain development, characterized, in varying degrees, by difficulties in social interaction, verbal and nonverbal communication and repetitive behaviours.

Autism is a complex neurobehavioral condition that includes impairments in social interaction, developmental language and communication skills combined with rigid, repetitive behaviours. 
Autism spectrum disorder can often be difficult to diagnose. At present, there's no official test for diagnosing autism.

Most children affected by the disorder do not have intellectual disabilities, some study finds, and even among the severely low-functioning, about 10% may improve dramatically over time, with some growing out of their diagnosis by their teens.

So here are some strategies for promoting language development in nonverbal children and adolescents with autism.",2581.0,1.0,1.0,3.33,8600.0,86.0,83.0,83.0,0.0,3.0
2018-04-16 17:01:00,Photo,Aramide Salami,"Thinking of your child’s future and how to secure it? Not to worry, our education trust has got you covered.
Call 01 2801266 or email SITLAgency@stanbicibtc.com and let’s help get their future started. #SET #StanbicIBTC #Children#Education #Future",2291.0,1.0,1.0,4.36,10000.0,100.0,96.0,96.0,1.0,3.0
2018-04-16 11:00:00,Photo,Aramide Salami,Nothing worth having comes easy. A dream doesn't become a reality through dreaming. #Success is determined by the will and not skill. #MotivationMonday #Inspiration #StanbicIBTC #MoveForward #NeverStop,1934.0,1.0,1.0,4.29,8300.0,83.0,82.0,82.0,0.0,1.0
2018-04-15 13:00:00,Photo,Aramide Salami,"#PersonalFinanceTip Be prudent.
Avoid spending on things you don’t need. Strip your expenses down to the absolute necessities. Here’s an example - turn off electronic appliances when you are not around. Changes like these can go a long way.",2742.0,1.0,1.0,4.41,12100.0,121.0,117.0,117.0,1.0,3.0
2018-04-14 11:00:00,Photo,Aramide Salami,"Stay #MoneySafe Avoid giving out details like your date of birth, username, email address or pin to third parties. Report any email demanding these details as spam to CustomerCareNigeria@stanbicibtc.com, or call 01 422 2222. #StanbicIBTC #SafetyFirst",2198.0,1.0,1.0,3.73,8200.0,82.0,80.0,80.0,1.0,1.0
2018-04-13 11:00:00,Photo,Aramide Salami,"#FoodieFriday Ever had amala? If you have, how do you like it – with efo, gbegiri, ewedu, or plain stew? #Foodie #Food 📷 : @dooneyskitchen",2888.0,1.0,1.0,4.26,12300.0,123.0,106.0,106.0,12.0,5.0
2018-04-10 11:00:00,Photo,Aramide Salami,Did you know that the Naira replaced the Pound and became the official currency of Nigeria on 01 January 1973. #Nigeria #Facts #Naira #Currency,3534.0,1.0,1.0,5.23,18500.0,185.0,170.0,170.0,4.0,11.0
2018-04-08 13:00:00,Photo,Aramide Salami,"#PersonalFinanceTip: Earning a good salary does not necessarily guarantee financial freedom.

Yes, more money is good but if you don’t have a plan in place for it or the discipline to manage it then it doesn’t really change much.
#Save #Invest #Frugal #Discipline #FinancialFreedom #StanbicIBTC",3025.0,1.0,1.0,5.59,16900.0,169.0,158.0,158.0,6.0,5.0
2018-04-07 13:02:00,Photo,Other,Here's wishing you a happy #Worldhealthday. Stay healthy.  Stay happy😀 #HealthForAll,2507.0,1.0,1.0,3.79,9500.0,95.0,92.0,92.0,1.0,2.0
2018-04-07 12:00:00,Photo,Aramide Salami,Important notice: Please be informed that responses on our social media handles will be delayed today from 2:00pm to 11:00pm due to a scheduled maintenance. Apologies for any inconvenience caused.,1926.0,1.0,1.0,3.06,5900.0,59.0,56.0,56.0,2.0,1.0
2018-04-06 17:00:00,Photo,Aramide Salami,"#TGIF once again! Relax, enjoy and stay #APPy 😉 #Friday #Weekend #StanbicIBTC #Fun",2019.0,1.0,1.0,3.81,7700.0,77.0,76.0,76.0,0.0,1.0
2018-04-06 11:00:00,Photo,Aramide Salami,Now you have the freedom to bank the way you want to – from wherever you want to! Mobile banking designed for you. #MovingForward #Simple #Safe #Secure #StanbicIBTC,2187.0,1.0,1.0,4.44,9700.0,97.0,87.0,87.0,8.0,2.0
2018-04-05 19:00:00,Photo,Aramide Salami,You focus on making the money and let us focus on growing it for you. Visit www.stanbicibtc.com/instantaccount  to get started and you’ll be glad you did. #MutualFunds #InvestWisely #StanbicIBTC #Investment #StanbicIBTC,1740.0,1.0,1.0,2.87,5000.0,50.0,48.0,48.0,0.0,2.0
2018-04-05 10:00:00,Photo,Aramide Salami,"If you had #super powers and can change just one thing about your country, what would that be __________? #StanbicIBTC",2818.0,1.0,1.0,3.73,10500.0,105.0,81.0,81.0,22.0,2.0
