Date,Content Type,Sent by,Post,Impressions,Potential Reach,Engagement Rate (per Impression),Engagements,Reactions,Likes,Comments,Shares,Click-Through Rate,Post Link Clicks,Other Post Clicks,Post Clicks (All),Post Media Clicks,Post Hashtag Clicks,Post Detail Expand Clicks,Profile Clicks,Other Engagements,Follows from Post,Unfollows from Post,Media Views,Has Link
2016-10-05 13:02:00,Text,Other,Hello @NoreLaLa We sincerely apologize for this experience.Thank you.,954.0,154055.0,0.52,5.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0
2016-10-05 09:53:00,Photo,Other,"To all the teachers who believe in us and push us to #neverstop 
Happy #WorldTeachersDay
What’s the best thing about your favourite teacher? https://t.co/1fKi2iUDO6",5841.0,162853.0,1.52,89.0,27.0,27.0,6.0,22.0,0.14,8.0,26.0,34.0,16.0,0.0,5.0,5.0,0.0,0.0,0.0,16.0,1
2016-10-04 17:15:00,Photo,Other,"Always render more and better service than is expected of you, no matter what your task may be.
#StanbicCSW #ServiceChampions #CSWeek2016 https://t.co/LT4kPhifpp",1523.0,155349.0,1.84,28.0,1.0,1.0,1.0,4.0,0.26,4.0,18.0,22.0,12.0,2.0,4.0,0.0,0.0,0.0,0.0,12.0,1
2016-10-04 11:20:00,Photo,Other,"We strive to make trust and integrity the focus of all that we do.
Just tweet at us if you need help #StanbicCSW
Happy #CustomerServiceWeek https://t.co/H8vWyejXIJ",3113.0,160761.0,1.57,49.0,5.0,5.0,3.0,13.0,0.03,1.0,27.0,28.0,16.0,2.0,5.0,4.0,0.0,0.0,0.0,16.0,1
2016-10-04 10:00:00,Photo,Other,"When you invest in Stanbic IBTC mutual funds, you can conveniently watch your money work for you
Click here for more https://t.co/SJ9ekERyS8 https://t.co/9RJTDS1zgN",1194.0,154726.0,2.43,29.0,2.0,2.0,0.0,7.0,1.26,15.0,5.0,20.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1
2016-10-03 14:37:00,Photo,Other,Put a smile on someone’s face today #StanbicCSW https://t.co/UvJr4qgR4m,1471.0,156989.0,3.4,50.0,4.0,4.0,3.0,7.0,0.0,0.0,36.0,36.0,30.0,0.0,5.0,1.0,0.0,0.0,0.0,30.0,0
2016-10-03 11:00:00,Photo,Dunni Ogunsanya,This week we are celebrating our service champions. Happy Customer Service Week #StanbicCSW https://t.co/v0auBcvBWc,1937.0,158952.0,2.37,46.0,5.0,5.0,1.0,5.0,0.0,0.0,35.0,35.0,28.0,4.0,1.0,2.0,0.0,0.0,0.0,28.0,0
2016-10-03 10:00:00,Photo,Other,"#MotivationMonday
Do not go where the path may lead, go instead where there is no path and leave a trail.
– Ralph Waldo Emerson https://t.co/LNF4yR42BI",1772.0,154519.0,1.35,24.0,5.0,5.0,0.0,7.0,0.0,0.0,12.0,12.0,7.0,0.0,3.0,2.0,0.0,0.0,0.0,7.0,0
2016-10-02 22:21:00,Photo,Other,Amazing squad 👌 They #NeverStop #MovingForward https://t.co/4ZcZjWGScn,1154.0,153834.0,3.73,43.0,1.0,1.0,0.0,1.0,0.09,1.0,40.0,41.0,34.0,0.0,5.0,1.0,0.0,0.0,0.0,34.0,1
2016-10-02 22:14:00,Photo,Other,More pictures from the @yudalaonline Zero Gravity Concert happening right now at Landmark Event Centre https://t.co/pV6TH5BvZP,2783.0,248981.0,4.81,134.0,10.0,10.0,0.0,9.0,0.07,2.0,112.0,114.0,103.0,0.0,7.0,2.0,1.0,1.0,0.0,103.0,1
2016-10-02 22:10:00,Text,Other,Sound Sultan in the building with some evergreen oldies,1085.0,153011.0,0.65,7.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0
2016-10-02 22:08:00,Photo,Other,She reps Stanbic IBTC. She loves her bank 👌 https://t.co/6TAHj3Qk7m,1359.0,153125.0,12.44,169.0,2.0,2.0,0.0,1.0,0.15,2.0,164.0,166.0,161.0,0.0,2.0,1.0,0.0,0.0,0.0,161.0,1
2016-10-02 22:05:00,Photo,Other,"See the smile on his face, we fixed it 😅 #TagHim https://t.co/9jdSUd8RvD",1252.0,155819.0,5.43,68.0,0.0,0.0,0.0,2.0,0.08,1.0,65.0,66.0,60.0,0.0,5.0,0.0,0.0,0.0,0.0,60.0,1
2016-10-02 21:37:00,Photo,Other,Beautiful faces at the @yudalaonline Zero Gravity Concert #TagThem https://t.co/8WsjNbQMc3,1724.0,164079.0,5.8,100.0,7.0,7.0,0.0,8.0,0.12,2.0,83.0,85.0,70.0,0.0,9.0,4.0,0.0,0.0,0.0,70.0,1
2016-10-02 21:32:00,Photo,Other,"If you are at the Yudala Zero Gravity Concert, with your Stanbic IBTC card, you can visit our lounge and get free drinks. https://t.co/AIZ8qNiK67",1996.0,153111.0,3.21,64.0,1.0,1.0,1.0,2.0,0.15,3.0,57.0,60.0,53.0,0.0,3.0,1.0,0.0,0.0,0.0,53.0,1
2016-10-02 20:31:00,Photo,Dunni Ogunsanya,"With your Stanbic IBTC cards, you can get free access to our lounge at the @yudalaonline Zero Gravity concert. Plus free drinks https://t.co/xWKQvlA4Md",2667.0,157754.0,1.8,48.0,3.0,3.0,1.0,4.0,0.11,3.0,37.0,40.0,32.0,0.0,3.0,2.0,0.0,0.0,0.0,32.0,1
2016-10-02 18:27:00,Photo,Dunni Ogunsanya,"Don't forget to visit our lounge at the @yudalaonline Zero Gravity concert. Find us at the waterfront of the Landmark Centre, Oniru. https://t.co/kRE49N1c9D",4365.0,156969.0,1.79,78.0,11.0,11.0,2.0,9.0,0.02,1.0,55.0,56.0,46.0,0.0,5.0,4.0,0.0,0.0,0.0,46.0,1
2016-10-01 18:23:00,Photo,Dunni Ogunsanya,With your Stanbic IBTC cards you get free access to our lounge and free drinks at the @yudalaonline Zero Gravity concert. https://t.co/aB32W8hwQK,5437.0,167115.0,2.74,149.0,19.0,19.0,4.0,18.0,0.13,7.0,101.0,108.0,72.0,0.0,13.0,16.0,0.0,0.0,0.0,72.0,1
2016-10-01 07:32:00,Photo,Dunni Ogunsanya,"Our strength is in our diversity.
Happy Independence Day from your one-stop financial services partner. https://t.co/WTVfngwmVM",3632.0,165562.0,3.94,143.0,22.0,22.0,0.0,19.0,0.03,1.0,101.0,102.0,94.0,0.0,6.0,1.0,0.0,0.0,0.0,94.0,1
2016-09-30 16:24:00,Text,Other,Hello @specialchic1 Please clarify your enquiry so we can assist. Thank you.,787.0,152814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2016-09-30 11:46:00,Photo,Other,"For a chance to win tickets, tell us 6 subsidiaries of Stanbic IBTC. 
You must be a Stanbic IBTC bank customer to stand a chance to win. https://t.co/ebBcXA2HNx",3442.0,184283.0,4.1,141.0,5.0,5.0,12.0,6.0,0.64,22.0,96.0,118.0,78.0,0.0,14.0,4.0,0.0,0.0,0.0,78.0,1
2016-09-30 10:00:00,Photo,Other,"Fridays are exciting, weekends could be everything. 
Don’t forget to make everything exciting this weekend with our cards https://t.co/eyNFfPseXJ",2011.0,153762.0,0.45,9.0,1.0,1.0,2.0,2.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
2016-09-29 16:21:00,Photo,Other,"We're recruiting: Graduate Trainees
Click here to apply 👉🏾 https://t.co/SbvNcQffoy

Application closes tomorrow, 30 Sept. 2016 https://t.co/QLn7VnXTQM",3003.0,205425.0,8.29,249.0,16.0,16.0,3.0,30.0,4.36,131.0,69.0,200.0,22.0,0.0,41.0,6.0,0.0,0.0,0.0,22.0,1
2016-09-29 10:42:00,Photo,Other,"If you could choose to wear a different dress colour for your wedding, what would it be? https://t.co/sUQAgshm02",4381.0,321028.0,1.71,75.0,8.0,8.0,3.0,10.0,0.07,3.0,51.0,54.0,40.0,0.0,10.0,1.0,0.0,0.0,0.0,40.0,1
2016-09-28 17:34:00,Photo,Other,"Do you want to build an exciting career in the financial sector? 
We're recruiting: Graduate Trainees
Apply here 👉🏾 https://t.co/SbvNcQffoy https://t.co/a0QgJYJ62G",1131.0,156727.0,4.24,48.0,3.0,3.0,2.0,4.0,1.95,22.0,17.0,39.0,8.0,0.0,8.0,1.0,0.0,0.0,0.0,8.0,1
2016-09-28 14:13:00,Photo,Other,"You helped us win!
We just won the Africa Pension Award for the use of ICT for Excellent Customer Service Delivery.
Thank you very much. https://t.co/yr90dd4Rnp",3524.0,172961.0,2.19,77.0,12.0,12.0,1.0,17.0,0.03,1.0,46.0,47.0,18.0,0.0,23.0,5.0,0.0,0.0,0.0,18.0,1
2016-09-28 14:00:00,Photo,Other,"For a comfortable retirement, you need to start planning early. 
Start now and #RetireWell with us. 
Call us on 01 271 6000 https://t.co/RH0PSoGElD",2138.0,160251.0,0.61,13.0,3.0,3.0,0.0,4.0,0.0,0.0,6.0,6.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0
2016-09-28 10:47:00,Photo,Other,"#InterviewTip
During an interview, you have only one chance to make a great first impression. 
Make it count. https://t.co/83DVMGk5FG",2771.0,153906.0,2.02,56.0,8.0,8.0,1.0,2.0,0.0,0.0,44.0,44.0,37.0,2.0,4.0,1.0,0.0,0.0,0.0,37.0,0
2016-09-27 16:00:00,Photo,Other,"It’s #WorldTourismDay
Where would you like to go for your next vacation in Africa?
#WTD2016 https://t.co/b3heCE0CIX",1655.0,153585.0,2.42,40.0,1.0,1.0,4.0,2.0,0.3,5.0,28.0,33.0,10.0,1.0,17.0,0.0,0.0,0.0,0.0,10.0,1
2016-09-27 14:00:00,Photo,Other,"With 50,000 naira, we can help you make more money. 
Click here for more info https://t.co/czTYrVmTSU https://t.co/F6QViy7gRQ",985.0,160691.0,4.57,45.0,4.0,4.0,0.0,3.0,2.34,23.0,15.0,38.0,7.0,0.0,7.0,1.0,0.0,0.0,0.0,7.0,1
2016-09-27 10:00:00,Photo,Other,"If you have a Stanbic IBTC account, you can’t run out of airtime. 
Just dial*909*amount# for a quick recharge. https://t.co/9LnERSc3my",3028.0,154743.0,1.16,35.0,7.0,7.0,1.0,3.0,0.0,0.0,24.0,24.0,14.0,0.0,7.0,3.0,0.0,0.0,0.0,14.0,0
2016-09-26 19:00:00,Link,Other,"How can SMEs access debt, equity financing seamlessly? Find out how here https://t.co/dNovzbuuNd",934.0,152484.0,1.28,12.0,1.0,1.0,0.0,0.0,0.64,6.0,5.0,11.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1
2016-09-26 12:02:00,Text,Other,What’s the best way to give bad news?,3274.0,189273.0,3.42,112.0,3.0,3.0,5.0,27.0,0.0,0.0,47.0,47.0,0.0,0.0,40.0,7.0,30.0,0.0,0.0,0.0,0
2016-09-26 10:39:00,Link,Other,"Watch this coverage of #Together4ALimb by our friends at @ChannelsTV. Thank you, guys!
https://t.co/LWjYVqI6Zn",9256.0,2194275.0,0.45,42.0,5.0,5.0,1.0,9.0,0.05,5.0,21.0,26.0,2.0,2.0,13.0,4.0,1.0,1.0,1.0,2.0,1
2016-09-26 10:00:00,Photo,Other,"#MotivationMonday
Don’t just visualise yourself succeeding, work towards achieving the success. https://t.co/c2S0zLrpzI",2412.0,153395.0,0.83,20.0,7.0,7.0,0.0,4.0,0.0,0.0,9.0,9.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0
2016-09-24 13:31:00,Text,Other,He scores! 💪😁,1528.0,178543.0,4.12,63.0,5.0,5.0,1.0,13.0,0.0,0.0,44.0,44.0,0.0,0.0,37.0,7.0,0.0,0.0,0.0,0.0,0
2016-09-24 11:10:00,Text,Other,Hello@kayceeyasallam The code you received is to enable you access your Retirement Savings Account information (RSA).Thank you.,1316.0,152289.0,0.23,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
2016-09-24 09:54:00,Photo,Other,"We appreciate everyone who showed support for these children today.
Thank you for walking #Together4ALimb today ❤ https://t.co/svAiqtmYqy",2368.0,212393.0,5.83,138.0,12.0,12.0,0.0,18.0,0.04,1.0,107.0,108.0,89.0,2.0,11.0,5.0,0.0,0.0,0.0,89.0,1
2016-09-24 08:23:00,Text,Other,We want to leave an indelible positive mark in the lives of everyone we touch. That's the whole point of our existence. #Together4ALimb,1506.0,185063.0,2.06,31.0,10.0,10.0,0.0,16.0,0.0,0.0,5.0,5.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0
2016-09-24 08:21:00,Photo,Other,"Isn't Fatima's smile just the cutest? 
She walked to give her speech &amp; she'll be walking a lot more
#Together4ALimb https://t.co/S4nBoSC4NX",2814.0,367578.0,10.77,303.0,13.0,13.0,0.0,16.0,0.07,2.0,272.0,274.0,244.0,0.0,25.0,3.0,0.0,0.0,0.0,244.0,1
2016-09-24 08:20:00,Photo,Other,"The recipients receiving cheques for their Stanbic IBTC Educational Trust Fund.
#Together4ALimb #NeverStop https://t.co/6V2hWHSjK0",6442.0,669227.0,4.39,283.0,16.0,16.0,1.0,29.0,0.02,1.0,235.0,236.0,192.0,2.0,35.0,6.0,1.0,1.0,0.0,192.0,1
2016-09-24 07:58:00,Photo,Other,"We have in our midst, the First Lady of Zamfara State, Hajia Yari. #Together4ALimb https://t.co/jPxmLCZ6WW",2335.0,347703.0,4.97,116.0,3.0,3.0,0.0,9.0,0.0,0.0,104.0,104.0,93.0,0.0,8.0,3.0,0.0,0.0,0.0,93.0,0
2016-09-24 07:53:00,Video,Other,Is it a party? Is it a workout? Is it a good cause? It's #Together4ALimb 💃 https://t.co/qioAirt1tx,2168.0,381141.0,4.01,87.0,6.0,6.0,0.0,12.0,0.05,1.0,68.0,69.0,56.0,1.0,7.0,4.0,0.0,0.0,0.0,5.0,1
2016-09-24 07:48:00,Link,Other,"Our babies! The reasons we're here 😍😍💃💃#Together4ALimb @ International Conference Centre, Abuja https://t.co/j7WpI0Rhv4",719.0,165857.0,1.53,11.0,1.0,1.0,0.0,1.0,0.56,4.0,5.0,9.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1
2016-09-24 07:47:00,Photo,Other,Our babies. The reasons we're here! 😍😍 #Together4ALimb https://t.co/4YD2f0rLa1,2608.0,547886.0,4.52,118.0,2.0,2.0,0.0,13.0,0.0,0.0,103.0,103.0,91.0,0.0,7.0,5.0,0.0,0.0,0.0,91.0,0
2016-09-24 07:38:00,Link,Other,There's always time for a mid-walk team photo! #Together4ALimb @ International Conference… https://t.co/fqDWggHuMT,549.0,152303.0,0.73,4.0,0.0,0.0,0.0,1.0,0.36,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2016-09-24 07:15:00,Photo,Other,Our C.E @SolaDavidBorha declared the 2016 #Together4ALimb opened https://t.co/wMgBgOvzEw,2389.0,361795.0,4.86,116.0,10.0,10.0,1.0,20.0,0.0,0.0,85.0,85.0,71.0,1.0,9.0,4.0,0.0,0.0,0.0,71.0,0
2016-09-24 07:11:00,Video,Other,Fancy a warm up session before the walk? We are out here. Join us. #Together4ALimb https://t.co/d3KSmNRy9l,3271.0,449810.0,2.48,81.0,9.0,9.0,0.0,12.0,0.03,1.0,59.0,60.0,54.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1
2016-09-24 07:06:00,Video,Other,Some of us 👶 are a little grumpy but we're here! #Together4ALimb 🙄 https://t.co/4EaV3qQs4I,1803.0,389040.0,3.49,63.0,3.0,3.0,0.0,7.0,0.0,0.0,53.0,53.0,49.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0
2016-09-24 06:53:00,Photo,Other,"We are out here and ready to walk #Together4ALimb 
Join us at Plot 1049 Ahmadu Bello Way, Garki 2. https://t.co/cdq7TjAVKF",2018.0,388891.0,4.71,95.0,5.0,5.0,1.0,7.0,0.0,0.0,82.0,82.0,74.0,2.0,5.0,1.0,0.0,0.0,0.0,74.0,0
2016-09-23 15:36:00,Video,Other,https://t.co/rVfew7AjNk,1213.0,161958.0,4.62,56.0,7.0,7.0,0.0,6.0,0.0,0.0,43.0,43.0,32.0,0.0,8.0,3.0,0.0,0.0,0.0,2.0,0
2016-09-23 14:00:00,Photo,Dunni Ogunsanya,"Join us as we walk #Together4ALimb to raise awareness for other children like Aliyu on Saturday, 24th September in Abuja. https://t.co/9vCGoYTAih",2529.0,154371.0,0.87,22.0,2.0,2.0,0.0,4.0,0.0,0.0,16.0,16.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0
2016-09-23 12:00:00,Photo,Dunni Ogunsanya,"Join us as we walk #Together4ALimb to raise awareness for other children like Abubakar &amp; Goni on Saturday, 24th September in Abuja. https://t.co/lObvJ6xugi",8170.0,611801.0,1.73,141.0,7.0,7.0,0.0,36.0,0.02,2.0,96.0,98.0,78.0,4.0,8.0,6.0,0.0,0.0,0.0,78.0,1
2016-09-23 09:00:00,Photo,Other,"Join us as we walk #Together4ALimb on Saturday, 24th September in Abuja.
Venue: Plot 1049, Ahmadu Bello way, Garki 2, Abuja
Time: 7am https://t.co/piO8k4UXrx",3349.0,210630.0,2.03,68.0,9.0,9.0,0.0,12.0,0.03,1.0,46.0,47.0,38.0,0.0,7.0,1.0,0.0,0.0,0.0,38.0,1
2016-09-22 10:52:00,Link,Other,See some of the stories of the children we help with #Together4ALimb https://t.co/621K7XQWTZ,2965.0,688723.0,1.08,32.0,3.0,3.0,1.0,12.0,0.1,3.0,13.0,16.0,0.0,1.0,9.0,3.0,0.0,0.0,0.0,0.0,1
2016-09-22 10:03:00,Photo,Other,"Don’t leave your baby speechless. Get them an Educational Trust Fund https://t.co/XjFNGG9sEv
#Neverstop https://t.co/B4e05nzHbc",1402.0,157263.0,2.43,34.0,4.0,4.0,3.0,7.0,0.36,5.0,15.0,20.0,7.0,0.0,6.0,2.0,0.0,0.0,0.0,7.0,1
2016-09-21 18:41:00,Video,Other,What else could we do when we found out that millions of children have to grow up without limbs? Let's come #Together4ALimb https://t.co/e6zzdTW0EI,19293.0,1099724.0,1.52,293.0,39.0,39.0,6.0,77.0,0.08,15.0,152.0,167.0,74.0,9.0,59.0,10.0,2.0,2.0,0.0,0.0,1
2016-09-21 17:11:00,Photo,Other,"Join us as we walk #Together4ALimb to raise awareness for other children like Tari on Saturday, 24th September in Abuja. https://t.co/w2cJfPMQoz",4747.0,423074.0,1.33,63.0,7.0,7.0,0.0,25.0,0.0,0.0,31.0,31.0,22.0,1.0,5.0,3.0,0.0,0.0,0.0,22.0,0
2016-09-21 12:46:00,Link,Other,"More than ever, the world needs love
With love, we’ll get real peace
Make peace with someone today, start with a 😄… https://t.co/U6s0vmH7qR",4953.0,333463.0,1.15,57.0,15.0,15.0,1.0,12.0,0.1,5.0,24.0,29.0,18.0,1.0,2.0,3.0,0.0,0.0,0.0,18.0,1
2016-09-21 11:44:00,Photo,Other,"#CareerTip: 
You sure don't know it all. 
You may be surprised at how many people are willing to help if you ask. https://t.co/1V3bspGr4c",1653.0,152555.0,0.79,13.0,2.0,2.0,0.0,1.0,0.06,1.0,9.0,10.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,1
2016-09-20 22:30:00,Text,Other,Hi @harrisgupai apologies for the trouble. Please DM your feedback so we can assist.,1140.0,152320.0,0.44,5.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0
2016-09-20 16:00:00,Photo,Other,"Join us as we walk #Together4ALimb to raise awareness for other children like Fatimah on Saturday, 24th September in Abuja. https://t.co/rh9QSUZFVa",3791.0,399917.0,1.03,39.0,2.0,2.0,0.0,12.0,0.03,1.0,23.0,24.0,17.0,0.0,5.0,1.0,1.0,1.0,0.0,17.0,1
2016-09-20 14:51:00,Photo,Other,"Protect your family’s wealth for generations with Stanbic IBTC Private Trust.
https://t.co/pRdGV314Uv https://t.co/mX4ucTIyhO",1067.0,153661.0,0.66,7.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1
2016-09-20 13:18:00,Photo,Other,"Our own Nina Trantis, Remy Fekeste, Gulfraz Quayyum, Lawrence Hainault, Efe Shaire and Tariye Isoun at the TMT Finance conference in Lagos https://t.co/XwLPHGiMLL",3097.0,154887.0,0.94,29.0,3.0,3.0,0.0,0.0,0.03,1.0,25.0,26.0,13.0,0.0,1.0,11.0,0.0,0.0,0.0,13.0,1
2016-09-20 11:51:00,Photo,Other,"Happening now: @SBGroup Chief Economist, Simon Freemantle in Lagos at the TMT Finance conference on the 'Africa Rising' story https://t.co/VijxdcVMeC",2871.0,153824.0,0.73,21.0,4.0,4.0,0.0,1.0,0.03,1.0,15.0,16.0,10.0,0.0,1.0,4.0,0.0,0.0,0.0,10.0,1
2016-09-19 18:58:00,Photo,Other,"Want investments that don’t cost £89m and you can still dab about?
Email us assetmanagement@stanbicibtc.com https://t.co/jvNubjYlYK",77765.0,2193847.0,13.81,10743.0,322.0,322.0,135.0,1135.0,0.05,41.0,9083.0,9124.0,3698.0,0.0,4776.0,609.0,25.0,21.0,0.0,3698.0,1
2016-09-19 18:03:00,Photo,Other,"We will be walking to raise awareness for other children like Alhassan on Saturday, 24th September. https://t.co/3qP0Vj3fsp",8735.0,451647.0,3.92,342.0,17.0,17.0,1.0,44.0,0.03,3.0,276.0,279.0,189.0,0.0,81.0,6.0,1.0,1.0,0.0,189.0,1
2016-09-19 10:21:00,Photo,Other,"#MotivationMonday:
This week, only worry about the chances you miss if you don’t try. https://t.co/yqq7cc3r0M",1579.0,153466.0,1.58,25.0,7.0,7.0,0.0,6.0,0.19,3.0,9.0,12.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1
2016-09-16 11:38:00,Photo,Other,"You can still complete that project by December, if you start your ContractSave account today! https://t.co/v2t55eQTKo",4416.0,152971.0,2.22,98.0,12.0,12.0,5.0,6.0,0.09,4.0,71.0,75.0,61.0,0.0,4.0,6.0,0.0,0.0,0.0,61.0,1
2016-09-16 09:00:00,Text,Other,Hi @Fulani_pikin Please send us a direct message with your account number so we can review your feedback and advise. Thank you.,1481.0,151929.0,0.27,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0
2016-09-14 10:32:00,Text,Other,Hello @dejai200 Please confirm you have been contacted and advised on your account balance.Thank you.,1463.0,151200.0,0.21,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2016-09-14 10:15:00,Photo,Other,"Because a great career is a marathon, not a sprint.

#CareerTip https://t.co/QvQ7LZ6954",1267.0,151245.0,1.18,15.0,2.0,2.0,0.0,1.0,0.0,0.0,12.0,12.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0
2016-09-13 10:03:00,Photo,Other,"With 50,000 naira, we can help you realize your dream of financial freedom. https://t.co/czTYrV5j1m https://t.co/3vhnEdLuP0",2115.0,154772.0,4.07,86.0,10.0,10.0,10.0,9.0,1.04,22.0,35.0,57.0,23.0,0.0,11.0,1.0,0.0,0.0,0.0,23.0,1
2016-09-12 14:00:00,Photo,Other,Stay on the righteous path for more rewards. Wishing everyone celebrating a happy Eid. Barka De Sallah!🐐 https://t.co/TGg5V0Gzhy,2633.0,153182.0,1.29,34.0,4.0,4.0,1.0,3.0,0.0,0.0,26.0,26.0,21.0,0.0,3.0,2.0,0.0,0.0,0.0,21.0,0
2016-09-12 08:00:00,Photo,Other,May the blessings of this season fill your life with happiness and open doors of success to you. Eid Mubarak! https://t.co/CTTjiWP4A6,4893.0,161752.0,1.88,92.0,15.0,15.0,0.0,19.0,0.0,0.0,58.0,58.0,46.0,0.0,7.0,5.0,0.0,0.0,0.0,46.0,0
2016-09-11 06:30:00,Text,Other,"Good morning, everyone. Enjoying the long weekend? 

Tell us what you're doing for the holiday!",1619.0,151807.0,1.17,19.0,5.0,5.0,3.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0
2016-09-10 18:18:00,Photo,Other,"Thank you all very much! We're @BusinessDayNg's Best Stockbroker/Investment Bank of the Year!

#BDBankingAwards. https://t.co/zHLPM2T1gk",4581.0,385268.0,1.86,85.0,9.0,9.0,2.0,10.0,0.0,0.0,64.0,64.0,56.0,0.0,4.0,4.0,0.0,0.0,0.0,56.0,0
2016-09-10 09:45:00,Text,Other,"That's all our #TopReads for this week, we'll be back next week.
Have a fantastic long weekend.",1262.0,150740.0,0.55,7.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0
2016-09-10 09:40:00,Link,Other,#TopReads No 7: Drink but in moderation; striking a balance between work and socializing. https://t.co/XwYweXN4xJ,898.0,150740.0,2.12,19.0,2.0,2.0,0.0,1.0,0.11,1.0,15.0,16.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,1
2016-09-10 09:35:00,Link,Other,#TopReads No 6: Four things you should teach your older teenager about money. https://t.co/f79aCTN07U,878.0,150740.0,0.34,3.0,0.0,0.0,0.0,1.0,0.11,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
2016-09-10 09:30:00,Link,Other,#TopReads No 5: Problems bring about opportunities for innovation; love the problem not your solution. https://t.co/Ujf4QkcfkB,859.0,150833.0,0.23,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2016-09-10 09:25:00,Link,Other,#TopReads No 4: Health: food rules to sooth arthritis pain. #5 have a glass of red wine. https://t.co/EkQqTCE51l,900.0,151925.0,1.11,10.0,1.0,1.0,0.0,2.0,0.67,6.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2016-09-10 09:20:00,Link,Other,#TopReads No 3: Student life: here’s how you can study for long hours without getting tired and remain motivated. https://t.co/T2FJrU33dU,962.0,150740.0,1.04,10.0,1.0,1.0,0.0,1.0,0.62,6.0,2.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1
2016-09-10 09:15:00,Link,Other,"#TopReads No 2: Things are not ever as risky as they seem. People always overweigh risk.
Brilliant advice to live by https://t.co/IVqJEAbfnR",1192.0,151258.0,0.76,9.0,1.0,1.0,0.0,4.0,0.17,2.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
2016-09-10 09:12:00,Link,Other,#TopReads No 1: New research reveals surprising truths about why some work groups thrive and others falter. https://t.co/Z1ggy4oNxO,1163.0,151443.0,0.52,6.0,1.0,1.0,0.0,2.0,0.17,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
2016-09-10 09:09:00,Text,Other,"Happy weekend everyone, our #TopReads for this week will be up in 5 minutes.
Remebmber to RT and share.",1407.0,150726.0,0.85,12.0,3.0,3.0,2.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0
2016-09-09 10:00:00,Photo,Other,Everything na double-double when you redeem Western Union transfers with your Stanbic IBTC account. https://t.co/SzaAUiVBw6,3395.0,150592.0,0.85,29.0,4.0,4.0,0.0,0.0,0.0,0.0,25.0,25.0,21.0,0.0,3.0,1.0,0.0,0.0,0.0,21.0,0
